Day,Time,Follower Count
2017-03-08,19:00,50433
2017-03-08,19:15,50457
2017-03-08,19:30,50493
2017-03-08,19:45,50525
2017-03-08,20:00,50570
2017-03-08,20:15,50602
2017-03-08,20:30,50628
2017-03-08,20:45,50662
2017-03-08,21:00,50720
2017-03-08,21:15,50751
2017-03-08,21:30,50779
2017-03-08,21:45,50837
2017-03-08,22:00,50878
2017-03-08,22:15,50911
2017-03-08,22:30,50934
2017-03-08,22:45,50944
2017-03-08,23:00,50955
2017-03-08,23:15,50961
2017-03-08,23:30,50968
2017-03-08,23:45,50972
2017-03-09,00:00,50977
2017-03-09,00:15,50981
2017-03-09,00:30,50985
2017-03-09,00:45,50989
2017-03-09,01:00,50991
2017-03-09,01:15,50994
2017-03-09,01:30,50994
2017-03-09,01:45,50997
2017-03-09,02:00,50995
